SYMBOL, NAME OF COMPANY, SERIES, FACE VALUE, PAID UP VALUE, MKT LOT, IP RATE, DATE OF LISTING, DATE OF ALLOTMENT, REDEMPTION DATE, REDEMPTION AMT, CONVERSION DATE, CONVERSION AMT, INTEREST PAYMENT DT, ISIN
NHPC,NHPC Limited,N2,1000,1000,1,8.54,07-NOV-2013,02-NOV-2013,02-NOV-2028,,,,01-APR-2027,INE848E07526
NHPC,NHPC Limited,N2,1000,1000,1,8.54,07-NOV-2013,02-NOV-2013,02-NOV-2028,,,,01-APR-2028,INE848E07526
NHPC,NHPC Limited,N3,1000,1000,1,8.67,07-NOV-2013,02-NOV-2013,02-NOV-2033,,,,01-APR-2016,INE848E07534
NHPC,NHPC Limited,N3,1000,1000,1,8.67,07-NOV-2013,02-NOV-2013,02-NOV-2033,,,,01-APR-2017,INE848E07534
NHPC,NHPC Limited,N3,1000,1000,1,8.67,07-NOV-2013,02-NOV-2013,02-NOV-2033,,,,01-APR-2018,INE848E07534
NHPC,NHPC Limited,N3,1000,1000,1,8.67,07-NOV-2013,02-NOV-2013,02-NOV-2033,,,,01-APR-2019,INE848E07534
NHPC,NHPC Limited,N3,1000,1000,1,8.67,07-NOV-2013,02-NOV-2013,02-NOV-2033,,,,01-APR-2020,INE848E07534
NHPC,NHPC Limited,N3,1000,1000,1,8.67,07-NOV-2013,02-NOV-2013,02-NOV-2033,,,,01-APR-2021,INE848E07534
NHPC,NHPC Limited,N3,1000,1000,1,8.67,07-NOV-2013,02-NOV-2013,02-NOV-2033,,,,01-APR-2022,INE848E07534
NHPC,NHPC Limited,N3,1000,1000,1,8.67,07-NOV-2013,02-NOV-2013,02-NOV-2033,,,,01-APR-2023,INE848E07534
NHPC,NHPC Limited,N3,1000,1000,1,8.67,07-NOV-2013,02-NOV-2013,02-NOV-2033,,,,01-APR-2024,INE848E07534
NHPC,NHPC Limited,N3,1000,1000,1,8.67,07-NOV-2013,02-NOV-2013,02-NOV-2033,,,,01-APR-2025,INE848E07534
NHPC,NHPC Limited,N3,1000,1000,1,8.67,07-NOV-2013,02-NOV-2013,02-NOV-2033,,,,01-APR-2026,INE848E07534
NHPC,NHPC Limited,N3,1000,1000,1,8.67,07-NOV-2013,02-NOV-2013,02-NOV-2033,,,,01-APR-2027,INE848E07534
NHPC,NHPC Limited,N3,1000,1000,1,8.67,07-NOV-2013,02-NOV-2013,02-NOV-2033,,,,01-APR-2028,INE848E07534
NHPC,NHPC Limited,N3,1000,1000,1,8.67,07-NOV-2013,02-NOV-2013,02-NOV-2033,,,,01-APR-2029,INE848E07534
NHPC,NHPC Limited,N3,1000,1000,1,8.67,07-NOV-2013,02-NOV-2013,02-NOV-2033,,,,01-APR-2030,INE848E07534
NHPC,NHPC Limited,N3,1000,1000,1,8.67,07-NOV-2013,02-NOV-2013,02-NOV-2033,,,,01-APR-2031,INE848E07534
NHPC,NHPC Limited,N3,1000,1000,1,8.67,07-NOV-2013,02-NOV-2013,02-NOV-2033,,,,01-APR-2032,INE848E07534
NHPC,NHPC Limited,N3,1000,1000,1,8.67,07-NOV-2013,02-NOV-2013,02-NOV-2033,,,,01-APR-2033,INE848E07534
NHPC,NHPC Limited,N4,1000,1000,1,8.43,07-NOV-2013,02-NOV-2013,02-NOV-2023,,,,01-APR-2016,INE848E07542
NHPC,NHPC Limited,N4,1000,1000,1,8.43,07-NOV-2013,02-NOV-2013,02-NOV-2023,,,,01-APR-2017,INE848E07542
NHPC,NHPC Limited,N4,1000,1000,1,8.43,07-NOV-2013,02-NOV-2013,02-NOV-2023,,,,01-APR-2018,INE848E07542
NHPC,NHPC Limited,N4,1000,1000,1,8.43,07-NOV-2013,02-NOV-2013,02-NOV-2023,,,,01-APR-2019,INE848E07542
NHPC,NHPC Limited,N4,1000,1000,1,8.43,07-NOV-2013,02-NOV-2013,02-NOV-2023,,,,01-APR-2020,INE848E07542
NHPC,NHPC Limited,N4,1000,1000,1,8.43,07-NOV-2013,02-NOV-2013,02-NOV-2023,,,,01-APR-2021,INE848E07542
NHPC,NHPC Limited,N4,1000,1000,1,8.43,07-NOV-2013,02-NOV-2013,02-NOV-2023,,,,01-APR-2022,INE848E07542
NHPC,NHPC Limited,N4,1000,1000,1,8.43,07-NOV-2013,02-NOV-2013,02-NOV-2023,,,,01-APR-2023,INE848E07542
NHPC,NHPC Limited,N5,1000,1000,1,8.79,07-NOV-2013,02-NOV-2013,02-NOV-2028,,,,01-APR-2016,INE848E07559
NHPC,NHPC Limited,N5,1000,1000,1,8.79,07-NOV-2013,02-NOV-2013,02-NOV-2028,,,,01-APR-2017,INE848E07559
NHPC,NHPC Limited,N5,1000,1000,1,8.79,07-NOV-2013,02-NOV-2013,02-NOV-2028,,,,01-APR-2018,INE848E07559
NHPC,NHPC Limited,N5,1000,1000,1,8.79,07-NOV-2013,02-NOV-2013,02-NOV-2028,,,,01-APR-2019,INE848E07559
NHPC,NHPC Limited,N5,1000,1000,1,8.79,07-NOV-2013,02-NOV-2013,02-NOV-2028,,,,01-APR-2020,INE848E07559
NHPC,NHPC Limited,N5,1000,1000,1,8.79,07-NOV-2013,02-NOV-2013,02-NOV-2028,,,,01-APR-2021,INE848E07559
NHPC,NHPC Limited,N5,1000,1000,1,8.79,07-NOV-2013,02-NOV-2013,02-NOV-2028,,,,01-APR-2022,INE848E07559
NHPC,NHPC Limited,N5,1000,1000,1,8.79,07-NOV-2013,02-NOV-2013,02-NOV-2028,,,,01-APR-2023,INE848E07559
NHPC,NHPC Limited,N5,1000,1000,1,8.79,07-NOV-2013,02-NOV-2013,02-NOV-2028,,,,01-APR-2024,INE848E07559
NHPC,NHPC Limited,N5,1000,1000,1,8.79,07-NOV-2013,02-NOV-2013,02-NOV-2028,,,,01-APR-2025,INE848E07559
NHPC,NHPC Limited,N5,1000,1000,1,8.79,07-NOV-2013,02-NOV-2013,02-NOV-2028,,,,01-APR-2026,INE848E07559
NHPC,NHPC Limited,N5,1000,1000,1,8.79,07-NOV-2013,02-NOV-2013,02-NOV-2028,,,,01-APR-2027,INE848E07559
NHPC,NHPC Limited,N5,1000,1000,1,8.79,07-NOV-2013,02-NOV-2013,02-NOV-2028,,,,01-APR-2028,INE848E07559
NHPC,NHPC Limited,N6,1000,1000,1,8.92,07-NOV-2013,02-NOV-2013,02-NOV-2033,,,,01-APR-2016,INE848E07567
NHPC,NHPC Limited,N6,1000,1000,1,8.92,07-NOV-2013,02-NOV-2013,02-NOV-2033,,,,01-APR-2017,INE848E07567
NHPC,NHPC Limited,N6,1000,1000,1,8.92,07-NOV-2013,02-NOV-2013,02-NOV-2033,,,,01-APR-2018,INE848E07567
NHPC,NHPC Limited,N6,1000,1000,1,8.92,07-NOV-2013,02-NOV-2013,02-NOV-2033,,,,01-APR-2019,INE848E07567
NHPC,NHPC Limited,N6,1000,1000,1,8.92,07-NOV-2013,02-NOV-2013,02-NOV-2033,,,,01-APR-2020,INE848E07567
NHPC,NHPC Limited,N6,1000,1000,1,8.92,07-NOV-2013,02-NOV-2013,02-NOV-2033,,,,01-APR-2021,INE848E07567
NHPC,NHPC Limited,N6,1000,1000,1,8.92,07-NOV-2013,02-NOV-2013,02-NOV-2033,,,,01-APR-2022,INE848E07567
NHPC,NHPC Limited,N6,1000,1000,1,8.92,07-NOV-2013,02-NOV-2013,02-NOV-2033,,,,01-APR-2023,INE848E07567
NHPC,NHPC Limited,N6,1000,1000,1,8.92,07-NOV-2013,02-NOV-2013,02-NOV-2033,,,,01-APR-2024,INE848E07567
NHPC,NHPC Limited,N6,1000,1000,1,8.92,07-NOV-2013,02-NOV-2013,02-NOV-2033,,,,01-APR-2025,INE848E07567
NHPC,NHPC Limited,N6,1000,1000,1,8.92,07-NOV-2013,02-NOV-2013,02-NOV-2033,,,,01-APR-2026,INE848E07567
NHPC,NHPC Limited,N6,1000,1000,1,8.92,07-NOV-2013,02-NOV-2013,02-NOV-2033,,,,01-APR-2027,INE848E07567
NHPC,NHPC Limited,N6,1000,1000,1,8.92,07-NOV-2013,02-NOV-2013,02-NOV-2033,,,,01-APR-2028,INE848E07567
NHPC,NHPC Limited,N6,1000,1000,1,8.92,07-NOV-2013,02-NOV-2013,02-NOV-2033,,,,01-APR-2029,INE848E07567
NHPC,NHPC Limited,N6,1000,1000,1,8.92,07-NOV-2013,02-NOV-2013,02-NOV-2033,,,,01-APR-2030,INE848E07567
NHPC,NHPC Limited,N6,1000,1000,1,8.92,07-NOV-2013,02-NOV-2013,02-NOV-2033,,,,01-APR-2031,INE848E07567
NHPC,NHPC Limited,N6,1000,1000,1,8.92,07-NOV-2013,02-NOV-2013,02-NOV-2033,,,,01-APR-2032,INE848E07567
NHPC,NHPC Limited,N6,1000,1000,1,8.92,07-NOV-2013,02-NOV-2013,02-NOV-2033,,,,01-APR-2033,INE848E07567
NTPC,NTPC Limited,N1,1000,1000,1,8.41,19-DEC-2013,16-DEC-2013,16-DEC-2023,,,,16-DEC-2015,INE733E07JE0
NTPC,NTPC Limited,N1,1000,1000,1,8.41,19-DEC-2013,16-DEC-2013,16-DEC-2023,,,,16-DEC-2016,INE733E07JE0
NTPC,NTPC Limited,N1,1000,1000,1,8.41,19-DEC-2013,16-DEC-2013,16-DEC-2023,,,,16-DEC-2017,INE733E07JE0
NTPC,NTPC Limited,N1,1000,1000,1,8.41,19-DEC-2013,16-DEC-2013,16-DEC-2023,,,,16-DEC-2018,INE733E07JE0
NTPC,NTPC Limited,N1,1000,1000,1,8.41,19-DEC-2013,16-DEC-2013,16-DEC-2023,,,,16-DEC-2019,INE733E07JE0
NTPC,NTPC Limited,N1,1000,1000,1,8.41,19-DEC-2013,16-DEC-2013,16-DEC-2023,,,,16-DEC-2020,INE733E07JE0
NTPC,NTPC Limited,N1,1000,1000,1,8.41,19-DEC-2013,16-DEC-2013,16-DEC-2023,,,,16-DEC-2021,INE733E07JE0
NTPC,NTPC Limited,N1,1000,1000,1,8.41,19-DEC-2013,16-DEC-2013,16-DEC-2023,,,,16-DEC-2022,INE733E07JE0
NTPC,NTPC Limited,N1,1000,1000,1,8.41,19-DEC-2013,16-DEC-2013,16-DEC-2023,,,,16-DEC-2023,INE733E07JE0
NTPC,NTPC Limited,N2,1000,1000,1,8.48,19-DEC-2013,16-DEC-2013,16-DEC-2028,,,,16-DEC-2015,INE733E07JF7
NTPC,NTPC Limited,N2,1000,1000,1,8.48,19-DEC-2013,16-DEC-2013,16-DEC-2028,,,,16-DEC-2016,INE733E07JF7
NTPC,NTPC Limited,N2,1000,1000,1,8.48,19-DEC-2013,16-DEC-2013,16-DEC-2028,,,,16-DEC-2017,INE733E07JF7
NTPC,NTPC Limited,N2,1000,1000,1,8.48,19-DEC-2013,16-DEC-2013,16-DEC-2028,,,,16-DEC-2018,INE733E07JF7
NTPC,NTPC Limited,N2,1000,1000,1,8.48,19-DEC-2013,16-DEC-2013,16-DEC-2028,,,,16-DEC-2019,INE733E07JF7
NTPC,NTPC Limited,N2,1000,1000,1,8.48,19-DEC-2013,16-DEC-2013,16-DEC-2028,,,,16-DEC-2020,INE733E07JF7
NTPC,NTPC Limited,N2,1000,1000,1,8.48,19-DEC-2013,16-DEC-2013,16-DEC-2028,,,,16-DEC-2021,INE733E07JF7
NTPC,NTPC Limited,N2,1000,1000,1,8.48,19-DEC-2013,16-DEC-2013,16-DEC-2028,,,,16-DEC-2022,INE733E07JF7
NTPC,NTPC Limited,N2,1000,1000,1,8.48,19-DEC-2013,16-DEC-2013,16-DEC-2028,,,,16-DEC-2023,INE733E07JF7
NTPC,NTPC Limited,N2,1000,1000,1,8.48,19-DEC-2013,16-DEC-2013,16-DEC-2028,,,,16-DEC-2024,INE733E07JF7
NTPC,NTPC Limited,N2,1000,1000,1,8.48,19-DEC-2013,16-DEC-2013,16-DEC-2028,,,,16-DEC-2025,INE733E07JF7
NTPC,NTPC Limited,N2,1000,1000,1,8.48,19-DEC-2013,16-DEC-2013,16-DEC-2028,,,,16-DEC-2026,INE733E07JF7
NTPC,NTPC Limited,N2,1000,1000,1,8.48,19-DEC-2013,16-DEC-2013,16-DEC-2028,,,,16-DEC-2027,INE733E07JF7
NTPC,NTPC Limited,N2,1000,1000,1,8.48,19-DEC-2013,16-DEC-2013,16-DEC-2028,,,,16-DEC-2028,INE733E07JF7
NTPC,NTPC Limited,N3,1000,1000,1,8.66,19-DEC-2013,16-DEC-2013,16-DEC-2033,,,,16-DEC-2015,INE733E07JG5
NTPC,NTPC Limited,N3,1000,1000,1,8.66,19-DEC-2013,16-DEC-2013,16-DEC-2033,,,,16-DEC-2016,INE733E07JG5
NTPC,NTPC Limited,N3,1000,1000,1,8.66,19-DEC-2013,16-DEC-2013,16-DEC-2033,,,,16-DEC-2017,INE733E07JG5
NTPC,NTPC Limited,N3,1000,1000,1,8.66,19-DEC-2013,16-DEC-2013,16-DEC-2033,,,,16-DEC-2018,INE733E07JG5
NTPC,NTPC Limited,N3,1000,1000,1,8.66,19-DEC-2013,16-DEC-2013,16-DEC-2033,,,,16-DEC-2019,INE733E07JG5
NTPC,NTPC Limited,N3,1000,1000,1,8.66,19-DEC-2013,16-DEC-2013,16-DEC-2033,,,,16-DEC-2020,INE733E07JG5
NTPC,NTPC Limited,N3,1000,1000,1,8.66,19-DEC-2013,16-DEC-2013,16-DEC-2033,,,,16-DEC-2021,INE733E07JG5
NTPC,NTPC Limited,N3,1000,1000,1,8.66,19-DEC-2013,16-DEC-2013,16-DEC-2033,,,,16-DEC-2022,INE733E07JG5
NTPC,NTPC Limited,N3,1000,1000,1,8.66,19-DEC-2013,16-DEC-2013,16-DEC-2033,,,,16-DEC-2023,INE733E07JG5
NTPC,NTPC Limited,N3,1000,1000,1,8.66,19-DEC-2013,16-DEC-2013,16-DEC-2033,,,,16-DEC-2024,INE733E07JG5
NTPC,NTPC Limited,N3,1000,1000,1,8.66,19-DEC-2013,16-DEC-2013,16-DEC-2033,,,,16-DEC-2025,INE733E07JG5
NTPC,NTPC Limited,N3,1000,1000,1,8.66,19-DEC-2013,16-DEC-2013,16-DEC-2033,,,,16-DEC-2026,INE733E07JG5
NTPC,NTPC Limited,N3,1000,1000,1,8.66,19-DEC-2013,16-DEC-2013,16-DEC-2033,,,,16-DEC-2027,INE733E07JG5
NTPC,NTPC Limited,N3,1000,1000,1,8.66,19-DEC-2013,16-DEC-2013,16-DEC-2033,,,,16-DEC-2028,INE733E07JG5
NTPC,NTPC Limited,N3,1000,1000,1,8.66,19-DEC-2013,16-DEC-2013,16-DEC-2033,,,,16-DEC-2029,INE733E07JG5
NTPC,NTPC Limited,N3,1000,1000,1,8.66,19-DEC-2013,16-DEC-2013,16-DEC-2033,,,,16-DEC-2030,INE733E07JG5
